0,1,2,3,4,5
Date,Tweet,Sentiment Score,Calculation,Possitive Word(s),Negative Word(s)
Thu Jul 30 11:46:57 +0000 2020,Great my cowork being nonsense again,1,"[{""nonsense"":-2},{""great"":3}]",,"[""nonsense""]"
Thu Jul 30 11:44:56 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Thu Jul 30 11:01:14 +0000 2020,"This project caught my attention. Having studied the project data and white paper, we can conclude that the project… https://t.co/PoAA137375",0,[],,[]
Thu Jul 30 09:48:03 +0000 2020,A double-height wooden structure occupies Oslo Cowork as a fulcrum around which the rest of the studio is developed… https://t.co/oeYA9i9Chy,0,[],,[]
Thu Jul 30 09:45:31 +0000 2020,RT @Space_IZ1: #Coworking places bring about #opportunities to network with a #community of #professionals. Sharing experiences and thought…,2,"[{""opportunities"":2}]",,[]
Thu Jul 30 09:45:20 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Thu Jul 30 09:45:13 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Thu Jul 30 08:19:21 +0000 2020,"Best friends make good times better and hard times easier! - Happy Friendship Day 😊❤️
.
.
.
.
#coworkdelhi… https://t.co/HDGpLn8Txe",12,"[{""friendship"":2},{""happy"":3},{""hard"":-1},{""better"":2},{""good"":3},{""best"":3}]",,"[""hard""]"
Thu Jul 30 07:31:17 +0000 2020,"RT @Cowork_Delhi: your search for the affordable Office Space ends right here! 😄✌️

Book Coworking Office Space starting at 3,999 only.

Ca…",2,"[{""affordable"":2}]",,[]
Thu Jul 30 07:16:12 +0000 2020,"At Cowork Valley, you are family. Working here feels as comfortable as working from home.
#Coworkvalley… https://t.co/ka7r1zFgeW",2,"[{""comfortable"":2}]",,[]
Thu Jul 30 06:56:19 +0000 2020,"your search for the affordable Office Space ends right here! 😄✌️

Book Coworking Office Space starting at 3,999 onl… https://t.co/jLndyj4lmT",2,"[{""affordable"":2}]",,[]
Thu Jul 30 06:31:26 +0000 2020,"RT @SneedNow: If you have a credit card, chances are you are paying your dues using the #cred app. The app rewards you for settling your ca…",4,"[{""rewards"":2},{""chances"":2}]",,[]
Thu Jul 30 06:22:58 +0000 2020,"RT @SneedNow: If you have a credit card, chances are you are paying your dues using the #cred app. The app rewards you for settling your ca…",4,"[{""rewards"":2},{""chances"":2}]",,[]
Thu Jul 30 06:22:45 +0000 2020,"If you have a credit card, chances are you are paying your dues using the #cred app. The app rewards you for settli… https://t.co/9x1eD2b4BC",4,"[{""rewards"":2},{""chances"":2}]",,[]
Thu Jul 30 06:22:26 +0000 2020,"RT biblewords3: Jumping onto Zoom calls but make it fashion by working from K1 😁 For only 1500/- a day, enjoy our u… https://t.co/IgEqC8BYPR",4,"[{""enjoy"":2},{""😁"":2}]",,[]
Thu Jul 30 06:01:10 +0000 2020,"Jumping onto Zoom calls but make it fashion by working from K1 😁 For only 1500/- a day, enjoy our unlimited high-sp… https://t.co/z0Fs6Y8UQk",4,"[{""enjoy"":2},{""😁"":2}]",,[]
Thu Jul 30 04:39:21 +0000 2020,"Join us for Biz Net Sparks @BizNetSparks #networking July 30, Tablespace @Tablespace, 196 Osborne St, #Winnipeg! An… https://t.co/nGNAjqqJnW",1,"[{""join"":1}]",,[]
Thu Jul 30 04:33:19 +0000 2020,"Join us for Biz Net Sparks @BizNetSparks #networking July 30, Tablespace @Tablespace, 196 Osborne St, #Winnipeg! An… https://t.co/tvRH3ZqOuf",1,"[{""join"":1}]",,[]
Wed Jul 29 23:00:52 +0000 2020,"I tell myself on a regular basis 'Don't change because you have to, change because you can. Innovation starts small… https://t.co/SSDNyWltEw",1,"[{""innovation"":1}]",,[]
Wed Jul 29 21:01:29 +0000 2020,RT @Space_IZ1: #Coworking is a revolutionary concept to transform the property market and meet the ever-changing nature of today's #realest…,0,[],,[]
Wed Jul 29 19:50:11 +0000 2020,"""Remotopia"" - we learned a new word! Remote working has long been touted for reducing commute time, access to wider… https://t.co/zgC8mLMTij",-2,"[{""touted"":-2}]",,"[""touted""]"
Wed Jul 29 18:33:33 +0000 2020,Great to visit @kq_hub new venture today looking forward to new cross pollinations and hybrids #cowork/#creative sh… https://t.co/rMHoGudIF9,5,"[{""creative"":2},{""great"":3}]",,[]
Wed Jul 29 18:10:14 +0000 2020,"@hermanator_st @greystonebooks On the mend, thanks Herman. Pretty heavy crash but it was on dirt, not concrete, so… https://t.co/mShdm7H5fP",-1,"[{""dirt"":-2},{""crash"":-2},{""pretty"":1},{""thanks"":2}]",,"[""dirt"",""crash""]"
Wed Jul 29 17:16:03 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Wed Jul 29 17:14:21 +0000 2020,"I don't know about you, but I find myself constantly looking for simple ways to uplift and inspire myself right now… https://t.co/reVU6pZ7hj",2,"[{""inspire"":2}]",,[]
Wed Jul 29 17:10:28 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Wed Jul 29 16:53:10 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Wed Jul 29 16:49:31 +0000 2020,The new CoWork Space will provide a perfect avenue for networking. We take pride in hosting a diverse community of… https://t.co/ICLWXtO8pv,3,"[{""perfect"":3}]",,[]
Wed Jul 29 16:32:42 +0000 2020,Today the @CoAssemblyEU launched Cowork Tools: It’s the start of something big: https://t.co/Zip8GSdLcF… https://t.co/bKPjHfAE6u,2,"[{""big"":1},{""launched"":1}]",,[]
Wed Jul 29 16:25:05 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Wed Jul 29 15:26:45 +0000 2020,What are you currently reading? Is it motivational or self-help? How about a mystery or romance novel? Tell us in t… https://t.co/fyVLZVEilS,4,"[{""novel"":2},{""romance"":2}]",,[]
Wed Jul 29 15:22:13 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Wed Jul 29 15:09:31 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Wed Jul 29 14:56:40 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Wed Jul 29 14:12:50 +0000 2020,RT @Space_IZ1: #Coworking places bring about #opportunities to network with a #community of #professionals. Sharing experiences and thought…,2,"[{""opportunities"":2}]",,[]
Wed Jul 29 14:10:23 +0000 2020,"RT @walkerslegacy: IN 30 MINS: Join us for our virtual morning chat series, Cowork and Connect with Latisha B. Russell! Register now to tun…",1,"[{""join"":1}]",,[]
Wed Jul 29 14:03:35 +0000 2020,"IN 30 MINS: Join us for our virtual morning chat series, Cowork and Connect with Latisha B. Russell! Register now t… https://t.co/MqdlbKgc8S",1,"[{""join"":1}]",,[]
Wed Jul 29 13:50:57 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Wed Jul 29 13:13:50 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Wed Jul 29 13:13:45 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Wed Jul 29 13:03:50 +0000 2020,Don't find yourself with the #midweek blues. Here's some #motivation &amp; a reminder that every day is an #opportunity… https://t.co/zIYhz1lGPI,1,"[{""motivation"":1}]",,[]
Wed Jul 29 12:38:59 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Wed Jul 29 11:01:52 +0000 2020,Very interesting idea for this project. The development team is very great in this business. They know their goal a… https://t.co/lymDKFh5wl,5,"[{""great"":3},{""interesting"":2}]",,[]
Wed Jul 29 10:50:16 +0000 2020,"Let's set some goals at Qbicle.

#coworking #coworkingspaceinjaipur #office #coworkinglife #business #workspace… https://t.co/svVClSkxQf",0,[],,[]
Wed Jul 29 10:26:21 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Wed Jul 29 10:09:56 +0000 2020,RT @Space_IZ1: #Coworking places bring about #opportunities to network with a #community of #professionals. Sharing experiences and thought…,2,"[{""opportunities"":2}]",,[]
Wed Jul 29 08:37:20 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Wed Jul 29 08:31:25 +0000 2020,"RT @weareCWRK: Being able to work with peace of mind, enables you to focus on what really matters. 

https://t.co/Xso5VIHPWI

#wearecwrk #c…",3,"[{""matters"":1},{""peace"":2}]",,[]
Wed Jul 29 08:15:09 +0000 2020,"Being able to work with peace of mind, enables you to focus on what really matters. 

https://t.co/Xso5VIHPWI… https://t.co/3e8DdYtk6l",3,"[{""matters"":1},{""peace"":2}]",,[]
Wed Jul 29 07:55:03 +0000 2020,Join our co-working space in central Melbourne. Learn more and book your desk or private office now!… https://t.co/DC2H0y22ou,1,"[{""join"":1}]",,[]
Wed Jul 29 07:52:04 +0000 2020,RT @Space_IZ1: #Coworking places bring about #opportunities to network with a #community of #professionals. Sharing experiences and thought…,2,"[{""opportunities"":2}]",,[]
Wed Jul 29 07:52:00 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Wed Jul 29 07:51:55 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Wed Jul 29 06:52:33 +0000 2020,RT @kq_hub: We are excited to announce that we have collaborated with WILD ( @wearewildafrica ) to bring you  #TheJungleKampala a new affor…,3,"[{""excited"":3}]",,[]
Wed Jul 29 05:58:06 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Wed Jul 29 05:43:14 +0000 2020,come and cowork with me and my water-filled glass chalice,0,[],,[]
Wed Jul 29 05:36:07 +0000 2020,"RT @Space_IZ1: Co-Living is a way of community building to provide shared housing for people to conducts events and socializing activities,…",1,"[{""shared"":1}]",,[]
Wed Jul 29 05:01:23 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Wed Jul 29 04:10:51 +0000 2020,@givemeawave @greystonebooks Yikes! You ok? Miss seeing you around at Cowork.,-2,"[{""miss"":-2}]",,"[""miss""]"
Wed Jul 29 03:53:41 +0000 2020,"Euro guy encounters in a cowork space.

🚹 Excuse me why did your food arrive first when I was here since 1040am?
🚺… https://t.co/Vk1ILponTQ",2,"[{""excuse"":-1},{""🚹"":3}]",,"[""excuse""]"
Wed Jul 29 03:29:24 +0000 2020,"Join us for Biz Net Sparks @BizNetSparks #networking July 30, Tablespace @Tablespace, 196 Osborne St, #Winnipeg! An… https://t.co/eXeHDpJ0nX",1,"[{""join"":1}]",,[]
Wed Jul 29 03:27:47 +0000 2020,"Join us for Biz Net Sparks @BizNetSparks #networking July 30, Tablespace @Tablespace, 196 Osborne St, #Winnipeg! An… https://t.co/4wz9hr7OiX",1,"[{""join"":1}]",,[]
Wed Jul 29 00:13:41 +0000 2020,RT @Space_IZ1: #Coworking places bring about #opportunities to network with a #community of #professionals. Sharing experiences and thought…,2,"[{""opportunities"":2}]",,[]
Tue Jul 28 23:19:35 +0000 2020,RT @Space_IZ1: #Coworking places bring about #opportunities to network with a #community of #professionals. Sharing experiences and thought…,2,"[{""opportunities"":2}]",,[]
Tue Jul 28 21:12:53 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 19:54:23 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 19:44:23 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 19:33:54 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 19:03:28 +0000 2020,@NewsyNick @Noahpinion outside the building (that is why dePaul's acting majors are mostly returning to Chicago des… https://t.co/fL6b4t0nM5,0,[],,[]
Tue Jul 28 18:36:08 +0000 2020,"@underthefan113 .acheive a Goal. In CA, you're either in your family business, started your own business, temping/c… https://t.co/Qu52DxMgBh",0,[],,[]
Tue Jul 28 18:33:05 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 17:58:54 +0000 2020,RT @CalPolyCIE: You know you need to start #coworking when... your bed has become your home office. Talk about a hit to your #productivity!…,0,[],,[]
Tue Jul 28 17:46:41 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Tue Jul 28 17:36:20 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Tue Jul 28 17:35:29 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 17:31:40 +0000 2020,"RT @weareCWRK: Behavioural signage will reinforce our space's social distancing measures. 
 
https://t.co/Xso5VIHPWI

#wearecwrk #coworking…",0,[],,[]
Tue Jul 28 17:30:35 +0000 2020,"Behavioural signage will reinforce our space's social distancing measures. 
 
https://t.co/Xso5VIHPWI

#wearecwrk… https://t.co/qp1LOszuXw",0,[],,[]
Tue Jul 28 16:54:16 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 16:48:20 +0000 2020,RT @Space_IZ1: #Coworking places bring about #opportunities to network with a #community of #professionals. Sharing experiences and thought…,2,"[{""opportunities"":2}]",,[]
Tue Jul 28 16:43:58 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 16:39:26 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 16:31:22 +0000 2020,RT @CalPolyCIE: You know you need to start #coworking when... your bed has become your home office. Talk about a hit to your #productivity!…,0,[],,[]
Tue Jul 28 16:21:47 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Tue Jul 28 16:16:19 +0000 2020,"What's an elevator pitch? It is a short description of an idea, product or company that explains the concept in a w… https://t.co/natUX44i7u",0,[],,[]
Tue Jul 28 16:05:56 +0000 2020,You know you need to start #coworking when... your bed has become your home office. Talk about a hit to your… https://t.co/gdNCRJEfRv,0,[],,[]
Tue Jul 28 15:56:34 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 15:54:52 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 15:42:06 +0000 2020,"RT @Space_IZ1: As the world is globally-connected, #millennials are disrupting the #realestate sector bringing a change to concepts of #liv…",-2,"[{""disrupting"":-2}]",,"[""disrupting""]"
Tue Jul 28 15:40:10 +0000 2020,"Come to Bloomington IN! Buy a home, cowork at The Mill, eat awesome food, hike, &amp; be happy.,
RT @RemoteWorkPros: Mo… https://t.co/Rg8sUhjfGL",7,"[{""happy"":3},{""awesome"":4}]",,[]
Tue Jul 28 15:36:57 +0000 2020,RT @ShanGuigues: @ImaniNation She better cowork her ass from home,-2,"[{""ass"":-4},{""better"":2}]",,"[""ass""]"
Tue Jul 28 15:36:15 +0000 2020,@ImaniNation She better cowork her ass from home,-2,"[{""ass"":-4},{""better"":2}]",,"[""ass""]"
Tue Jul 28 15:33:39 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 15:33:14 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 15:31:35 +0000 2020,RT @TheMosaicGroup: Mosaic CoWork is now offering special COVID-19 pricing for your new space to create! For more info head to https://t.co…,0,[],,[]
Tue Jul 28 15:26:22 +0000 2020,RT @TheMosaicGroup: Mosaic CoWork is now offering special COVID-19 pricing for your new space to create! For more info head to https://t.co…,0,[],,[]
Tue Jul 28 15:25:39 +0000 2020,Mosaic CoWork is now offering special COVID-19 pricing for your new space to create! For more info head to… https://t.co/yr2vNkPuBO,0,[],,[]
Tue Jul 28 15:20:09 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 15:18:02 +0000 2020,Work is so slow today and like my cowork isn’t even going to be back until later so it’s just me and the sublime pandora playlist I guess,2,"[{""like"":2}]",,[]
Tue Jul 28 15:15:08 +0000 2020,"RT @Space_IZ1: #Coliving is a type of housing for people to share a living space. With sky rising rent in #metro cites, #millennials are mo…",1,"[{""share"":1}]",,[]
Tue Jul 28 15:14:07 +0000 2020,"RT @Space_IZ1: Co-Living is a way of community building to provide shared housing for people to conducts events and socializing activities,…",1,"[{""shared"":1}]",,[]
